,Marginal,Node,Level,Branch,OR_Details,Additional_Stat,Tree
67,-4.486258636951909,0,9,1,"['ZNF267', 4, 0, 0, 0, nan]",-4.486258636951909,149
68,-4.5350488011213415,0,8,1,"['CCBE1', 6, 0, 0, 0, nan]",-4.5350488011213415,149
69,-4.380898121294083,0,7,1,"['RUNX1', 7, 0, 0, 0, nan]",-4.380898121294083,149
70,-204.67774171899785,SLC7A3,6,1,"['SLC7A3', 7, 0, 79, 317, inf]",-204.67774171899785,149
71,-193.44376570284925,BMP4,7,0,"['BMP4', 7, 0, 72, 317, inf]",-193.44376570284925,149
72,-183.16871551916185,KLLN,8,0,"['KLLN', 7, 114, 65, 203, 0.19176789]",-183.16871551916185,149
73,-145.00940437522652,MRGPRF,9,0,"['MRGPRF', 9, 1, 56, 202, 32.464287]",-145.00940437522652,149
74,-134.58626538462488,OR2AT4,10,0,"['OR2AT4', 5, 0, 51, 202, inf]",-134.58626538462488,149
75,-126.68389830570638,TECPR1,11,0,"['TECPR1', 5, 0, 46, 202, inf]",-126.68389830570638,149
76,-118.34308390657826,FASTKD1,12,0,"['FASTKD1', 5, 0, 41, 202, inf]",-118.34308390657826,149
77,-112.80746766391609,FLVCR2,13,0,"['FLVCR2', 4, 1, 37, 201, 21.72973]",-112.80746766391609,149
78,-105.33582629238838,IZUMO3,14,0,"['IZUMO3', 7, 6, 30, 195, 7.583333]",-105.33582629238838,149
79,-90.77541038478876,OTOGL,15,0,"['OTOGL', 3, 0, 27, 195, inf]",-90.77541038478876,149
80,-84.62788983128449,ROS1,16,0,"['ROS1', 3, 0, 24, 195, inf]",-84.62788983128449,149
81,-78.15296806441383,AKR1D1,17,0,"['AKR1D1', 3, 0, 21, 195, inf]",-78.15296806441383,149
82,-71.29953003795707,0,17,0,"['AKR1D1', 0, 0, 21, 195, nan]",-71.29953003795707,149
83,-6.564571665251947,0,17,1,"['AKR1D1', 3, 0, 0, 0, nan]",-6.564571665251947,149
84,-6.276889592800166,0,16,1,"['ROS1', 3, 0, 0, 0, nan]",-6.276889592800166,149
85,-5.989207520348385,0,15,1,"['OTOGL', 3, 0, 0, 0, nan]",-5.989207520348385,149
86,-11.636419643516192,0,14,1,"['IZUMO3', 7, 6, 0, 0, nan]",-11.636419643516192,149
87,-6.330134107318978,0,13,1,"['FLVCR2', 4, 1, 0, 0, nan]",-6.330134107318978,149
88,-5.531626411101208,0,12,1,"['FASTKD1', 5, 0, 0, 0, nan]",-5.531626411101208,149
89,-5.243944338649426,0,11,1,"['TECPR1', 5, 0, 0, 0, nan]",-5.243944338649426,149
90,-4.956262266197646,0,10,1,"['OR2AT4', 5, 0, 0, 0, nan]",-4.956262266197646,149
91,-5.872552998071801,0,9,1,"['MRGPRF', 9, 1, 0, 0, nan]",-5.872552998071801,149
92,-24.60788355468253,PRB4,9,1,"['PRB4', 3, 0, 4, 114, inf]",-24.60788355468253,149
93,-17.542982086893346,0,9,0,"['PRB4', 0, 0, 4, 114, nan]",-17.542982086893346,149
94,-4.2631150856377,0,9,1,"['PRB4', 3, 0, 0, 0, nan]",-4.2631150856377,149
95,-4.380898121294083,0,7,1,"['BMP4', 7, 0, 0, 0, nan]",-4.380898121294083,149
96,-4.093216048842303,0,6,1,"['SLC7A3', 7, 0, 0, 0, nan]",-4.093216048842303,149
97,-39.32806517856067,CHMP4C,5,1,"['CHMP4C', 10, 0, 17, 37, inf]",-39.32806517856067,149
98,-29.20542953070356,C1orf54,6,0,"['C1orf54', 11, 3, 6, 34, 20.777779]",-29.20542953070356,149
99,-15.995680471370443,ADAMTS17,7,0,"['ADAMTS17', 3, 0, 3, 34, inf]",-15.995680471370443,149
100,-7.243099002223549,0,7,0,"['ADAMTS17', 0, 0, 3, 34, nan]",-7.243099002223549,149
101,-3.687750940734138,0,7,1,"['ADAMTS17', 3, 0, 0, 0, nan]",-3.687750940734138,149
102,-8.16224280308011,0,6,1,"['C1orf54', 11, 3, 0, 0, nan]",-8.16224280308011,149
103,-4.123987707509056,0,5,1,"['CHMP4C', 10, 0, 0, 0, nan]",-4.123987707509056,149
104,-7.596448109192705,SIPA1L3,4,1,"['SIPA1L3', 0, 2, 13, 1, 0.0]",-7.596448109192705,149
105,-4.770614872434113,0,4,0,"['SIPA1L3', 0, 0, 13, 1, nan]",-4.770614872434113,149
106,-2.537022650927014,0,4,1,"['SIPA1L3', 0, 2, 0, 0, nan]",-2.537022650927014,149
107,-538.6077187277068,USP13,3,1,"['USP13', 21, 275, 218, 542, 0.18985821]",-538.6077187277068,149
108,-437.45051578917673,RIDA,4,0,"['RIDA', 27, 4, 191, 538, 19.013088]",-437.45051578917673,149
109,-407.7095980621107,APC,5,0,"['APC', 4, 94, 187, 444, 0.10103539]",-407.7095980621107,149
110,-378.9300203016832,ABCB11,6,0,"['ABCB11', 13, 2, 174, 442, 16.511494]",-378.9300203016832,149
111,-363.7441514317155,HSPBAP1,7,0,"['HSPBAP1', 8, 0, 166, 442, inf]",-363.7441514317155,149
112,-354.7802810641539,MIER1,8,0,"['MIER1', 10, 2, 156, 440, 14.102565]",-354.7802810641539,149
113,-342.13480165256107,EXOC2,9,0,"['EXOC2', 6, 0, 150, 440, inf]",-342.13480165256107,149
114,-334.1196142544652,FREM3,10,0,"['FREM3', 6, 0, 144, 440, inf]",-334.1196142544652,149
115,-326.0014456891554,HUWE1,11,0,"['HUWE1', 0, 34, 144, 406, 0.0]",-326.0014456891554,149
116,-314.0487704864715,TRMT2B,12,0,"['TRMT2B', 8, 0, 136, 406, inf]",-314.0487704864715,149
117,-306.5577579515316,APBA2,13,0,"['APBA2', 8, 2, 128, 404, 12.625]",-306.5577579515316,149
118,-295.23994391772544,MGAT3,14,0,"['MGAT3', 5, 0, 123, 404, inf]",-295.23994391772544,149
119,-288.1797491798749,SMCR8,15,0,"['SMCR8', 5, 0, 118, 404, inf]",-288.1797491798749,149
120,-280.95627879101244,EIF2AK3,16,0,"['EIF2AK3', 5, 0, 113, 404, inf]",-280.95627879101244,149
121,-273.53337456288386,RCE1,17,0,"['RCE1', 10, 5, 103, 399, 7.747573]",-273.53337456288386,149
122,-256.8249620837684,CNP,18,0,"['CNP', 5, 0, 98, 399, inf]",-256.8249620837684,149
123,-249.23529181429387,ZNF564,19,0,"['ZNF564', 7, 2, 91, 397, 15.269231]",-249.23529181429387,149
124,-238.46579948647656,0,19,0,"['ZNF564', 0, 0, 91, 397, nan]",-238.46579948647656,149
125,-8.931695279383563,0,19,1,"['ZNF564', 7, 2, 0, 0, nan]",-8.931695279383563,149
126,-7.257718845811892,0,18,1,"['CNP', 5, 0, 0, 0, nan]",-7.257718845811892,149
127,-9.367932046158485,0,17,1,"['RCE1', 10, 5, 0, 0, nan]",-9.367932046158485,149
128,-6.682354700908331,0,16,1,"['EIF2AK3', 5, 0, 0, 0, nan]",-6.682354700908331,149
129,-6.39467262845655,0,15,1,"['SMCR8', 5, 0, 0, 0, nan]",-6.39467262845655,149
130,-6.106990556004769,0,14,1,"['MGAT3', 5, 0, 0, 0, nan]",-6.106990556004769,149
131,-7.32338588032926,0,13,1,"['APBA2', 8, 2, 0, 0, nan]",-7.32338588032926,149
132,-5.937091519209369,0,12,1,"['TRMT2B', 8, 0, 0, 0, nan]",-5.937091519209369,149
133,-7.007532930910783,0,11,1,"['HUWE1', 0, 34, 0, 0, nan]",-7.007532930910783,149
134,-5.110412946024903,0,10,1,"['FREM3', 6, 0, 0, 0, nan]",-5.110412946024903,149
135,-4.822730873573122,0,9,1,"['EXOC2', 6, 0, 0, 0, nan]",-4.822730873573122,149
136,-6.085646213532508,0,8,1,"['MIER1', 10, 2, 0, 0, nan]",-6.085646213532508,149
137,-4.498681156950465,0,7,1,"['HSPBAP1', 8, 0, 0, 0, nan]",-4.498681156950465,149
138,-5.751444125445838,0,6,1,"['ABCB11', 13, 2, 0, 0, nan]",-5.751444125445838,149
139,-9.670584598642822,0,5,1,"['APC', 4, 94, 0, 0, nan]",-9.670584598642822,149
140,-11.712771578133578,0,4,1,"['RIDA', 27, 4, 0, 0, nan]",-11.712771578133578,149
141,-70.14618816272336,DAP,4,1,"['DAP', 9, 13, 12, 262, 15.115385]",-70.14618816272336,149
142,-45.371740511534085,PDE11A,5,0,"['PDE11A', 5, 5, 7, 257, 36.714287]",-45.371740511534085,149
143,-31.41270120149496,ZNF518B,6,0,"['ZNF518B', 2, 0, 5, 257, inf]",-31.41270120149496,149
144,-27.04882672964361,IQGAP2,7,0,"['IQGAP2', 2, 4, 3, 253, 42.166668]",-27.04882672964361,149
145,-18.925231836270942,MICAL1,8,0,"['MICAL1', 1, 0, 2, 253, inf]",-18.925231836270942,149
146,-14.360883644802868,PAPD4,9,0,"['PAPD4', 1, 0, 1, 253, inf]",-14.360883644802868,149
147,-9.107302172096176,0,9,0,"['PAPD4', 0, 0, 1, 253, nan]",-9.107302172096176,149
148,-3.569967905077754,0,9,1,"['PAPD4', 1, 0, 0, 0, nan]",-3.569967905077754,149
149,-3.2822858326259734,0,8,1,"['MICAL1', 1, 0, 0, 0, nan]",-3.2822858326259734,149
150,-5.009506780716457,0,7,1,"['IQGAP2', 2, 4, 0, 0, nan]",-5.009506780716457,149
151,-3.112386795830576,0,6,1,"['ZNF518B', 2, 0, 0, 0, nan]",-3.112386795830576,149
152,-5.309611373166797,0,5,1,"['PDE11A', 5, 5, 0, 0, nan]",-5.309611373166797,149
153,-10.94440097633605,MYT1L,5,1,"['MYT1L', 7, 0, 2, 13, inf]",-10.94440097633605,149
154,-5.463762052994057,0,5,0,"['MYT1L', 0, 0, 2, 13, nan]",-5.463762052994057,149
155,-3.805533976390522,0,5,1,"['MYT1L', 7, 0, 0, 0, nan]",-3.805533976390522,149
156,-76.05047883281141,NFASC,2,1,"['NFASC', 0, 12, 57, 46, 0.0]",-76.05047883281141,149
157,-69.06556878927402,C17orf67,3,0,"['C17orf67', 27, 7, 30, 39, 5.0142856]",-69.06556878927402,149
158,-45.40722268850765,AMZ2,4,0,"['AMZ2', 13, 3, 17, 36, 9.176471]",-45.40722268850765,149
159,-30.83624177153138,ZC3H7A,5,0,"['ZC3H7A', 6, 0, 11, 36, inf]",-30.83624177153138,149
160,-25.24929582682792,ZNF652,6,0,"['ZNF652', 6, 3, 5, 33, 13.2]",-25.24929582682792,149
161,-13.372149212284084,VCAN,7,0,"['VCAN', 3, 0, 2, 33, inf]",-13.372149212284084,149
162,-6.926429392898494,0,7,0,"['VCAN', 0, 0, 2, 33, nan]",-6.926429392898494,149
163,-3.687750940734138,0,7,1,"['VCAN', 3, 0, 0, 0, nan]",-3.687750940734138,149
164,-5.345979017337671,0,6,1,"['ZNF652', 6, 3, 0, 0, nan]",-5.345979017337671,149
165,-3.672002583765999,0,5,1,"['ZC3H7A', 6, 0, 0, 0, nan]",-3.672002583765999,149
166,-6.999091993274432,0,4,1,"['AMZ2', 13, 3, 0, 0, nan]",-6.999091993274432,149
167,-14.503091659322152,FGFR4,4,1,"['FGFR4', 0, 4, 27, 3, 0.0]",-14.503091659322152,149
168,-9.236522991088693,CSMD1,5,0,"['CSMD1', 0, 2, 27, 1, 0.0]",-9.236522991088693,149
169,-5.751444125445848,0,5,0,"['CSMD1', 0, 0, 27, 1, nan]",-5.751444125445848,149
170,-2.8247047233787947,0,5,1,"['CSMD1', 0, 2, 0, 0, nan]",-2.8247047233787947,149
171,-3.0478482746930045,0,4,1,"['FGFR4', 0, 4, 0, 0, nan]",-3.0478482746930045,149
172,-3.427995574816879,0,2,1,"['NFASC', 0, 12, 0, 0, nan]",-3.427995574816879,149
0,-2270.3264892433126,PIK3CA,1,2,"['PIK3CA', 264, 800, 583, 3450, 1.9528301886792454]",-2270.3264892433126,150
1,-1646.2514895264806,GATA3,2,0,"['GATA3', 65, 116, 518, 3334, 3.6065438]",-1646.2514895264806,150
2,-1511.019634236473,ZNF510,3,0,"['ZNF510', 13, 5, 505, 3329, 17.139406]",-1511.019634236473,150
3,-1484.12383236489,NTN3,4,0,"['NTN3', 17, 12, 488, 3317, 9.629269]",-1484.12383236489,150
4,-1449.731697770759,RUNX1,5,0,"['RUNX1', 17, 15, 471, 3302, 7.945364]",-1449.731697770759,150
5,-1413.4712655539824,C14orf119,6,0,"['C14orf119', 14, 10, 457, 3292, 10.084902]",-1413.4712655539824,150
6,-1383.9789136748927,NOX5,7,0,"['NOX5', 20, 27, 437, 3265, 5.534367]",-1383.9789136748927,150
7,-1338.507785836153,PTEN,8,0,"['PTEN', 78, 289, 359, 2976, 2.2373567]",-1338.507785836153,150
8,-1135.9906370698382,LYRM9,9,0,"['LYRM9', 13, 15, 346, 2961, 7.416763]",-1135.9906370698382,150
9,-1105.283040983924,POU5F2,10,0,"['POU5F2', 7, 2, 339, 2959, 30.550148]",-1105.283040983924,150
10,-1089.2946527333231,CR1L,11,0,"['CR1L', 20, 39, 319, 2920, 4.6941566]",-1089.2946527333231,150
11,-1040.9035969771826,AKT1,12,0,"['AKT1', 11, 13, 308, 2907, 7.9862638]",-1040.9035969771826,150
12,-1014.4561620520824,C8orf44,13,0,"['C8orf44', 25, 72, 283, 2835, 3.4783568]",-1014.4561620520824,150
13,-947.2255873901044,DUSP16,14,0,"['DUSP16', 7, 3, 276, 2832, 23.942028]",-947.2255873901044,150
14,-932.2307971897228,CLEC11A,15,0,"['CLEC11A', 4, 0, 272, 2832, inf]",-932.2307971897228,150
15,-923.4828038967436,CCKAR,16,0,"['CCKAR', 9, 12, 263, 2820, 8.041825]",-923.4828038967436,150
16,-899.8952075097551,TNFAIP1,17,0,"['TNFAIP1', 8, 8, 255, 2812, 11.027451]",-899.8952075097551,150
17,-881.236902318603,CLIP1,18,0,"['CLIP1', 14, 36, 241, 2776, 4.479484]",-881.236902318603,150
18,-842.3414519039982,POF1B,19,0,"['POF1B', 9, 13, 232, 2763, 8.245027]",-842.3414519039982,150
19,-819.9771135162266,ZNF317,20,0,"['ZNF317', 12, 30, 220, 2733, 4.969091]",-819.9771135162266,150
20,-786.9589230872565,0,20,0,"['ZNF317', 0, 0, 220, 2733, nan]",-786.9589230872565,150
21,-26.080358564489856,KLHL7,21,1,"['KLHL7', 6, 0, 6, 30, inf]",-26.080358564489856,150
22,-16.901859798369856,0,21,0,"['KLHL7', 0, 0, 6, 30, nan]",-16.901859798369856,150
23,-8.274915742994494,0,21,1,"['KLHL7', 6, 0, 0, 0, nan]",-8.274915742994494,150
24,-18.6718792809615,0,19,1,"['POF1B', 9, 13, 0, 0, nan]",-18.6718792809615,150
25,-30.211505719877945,ZNF311,19,1,"['ZNF311', 6, 0, 8, 36, inf]",-30.211505719877945,150
26,-22.499542770440264,0,19,0,"['ZNF311', 0, 0, 8, 36, nan]",-22.499542770440264,150
27,-7.699551598090931,0,19,1,"['ZNF311', 6, 0, 0, 0, nan]",-7.699551598090931,150
28,-14.560888897048692,0,17,1,"['TNFAIP1', 8, 8, 0, 0, nan]",-14.560888897048692,150
29,-14.188946480979176,0,16,1,"['CCKAR', 9, 12, 0, 0, nan]",-14.188946480979176,150
30,-6.212351071662594,0,15,1,"['CLEC11A', 4, 0, 0, 0, nan]",-6.212351071662594,150
31,-9.690509494460876,0,14,1,"['DUSP16', 7, 3, 0, 0, nan]",-9.690509494460876,150
32,-54.84047311812167,ILF3,14,1,"['ILF3', 6, 0, 19, 72, inf]",-54.84047311812167,150
33,-48.211201633682464,0,14,0,"['ILF3', 0, 0, 19, 72, nan]",-48.211201633682464,150
34,-6.261141235832027,0,14,1,"['ILF3', 6, 0, 0, 0, nan]",-6.261141235832027,150
35,-18.99819207118865,0,12,1,"['AKT1', 11, 13, 0, 0, nan]",-18.99819207118865,150
36,-36.67883051396527,KIAA2026,12,1,"['KIAA2026', 7, 0, 13, 39, inf]",-36.67883051396527,150
37,-27.957617094904784,POLR3C,13,0,"['POLR3C', 9, 4, 4, 35, 19.6875]",-27.957617094904784,150
38,-12.207869889098594,0,13,0,"['POLR3C', 0, 0, 4, 35, nan]",-12.207869889098594,150
39,-11.523090958209188,0,13,1,"['POLR3C', 9, 4, 0, 0, nan]",-11.523090958209188,150
40,-5.819308483552987,0,12,1,"['KIAA2026', 7, 0, 0, 0, nan]",-5.819308483552987,150
41,-6.342556627317536,0,10,1,"['POU5F2', 7, 2, 0, 0, nan]",-6.342556627317536,150
42,-16.437697064076506,0,9,1,"['LYRM9', 13, 15, 0, 0, nan]",-16.437697064076506,150
43,-184.85723992375983,NR1H2,9,1,"['NR1H2', 8, 0, 70, 289, inf]",-184.85723992375983,150
44,-173.3128255054705,TMEM63C,10,0,"['TMEM63C', 7, 0, 63, 289, inf]",-173.3128255054705,150
45,-161.25160904563683,TNPO1,11,0,"['TNPO1', 7, 0, 56, 289, inf]",-161.25160904563683,150
46,-149.1689429233925,ATAD1,12,0,"['ATAD1', 2, 95, 54, 194, 0.07563353]",-149.1689429233925,150
47,-127.48548730094264,PIK3CB,13,0,"['PIK3CB', 7, 0, 47, 194, inf]",-127.48548730094264,150
48,-119.11322072993173,TRPM4,14,0,"['TRPM4', 5, 0, 42, 194, inf]",-119.11322072993173,150
49,-112.17546545515812,ADSS,15,0,"['ADSS', 4, 0, 38, 194, inf]",-112.17546545515812,150
50,-105.07224575524886,KBTBD3,16,0,"['KBTBD3', 4, 0, 34, 194, inf]",-105.07224575524886,150
51,-97.54350716432108,COL1A2,17,0,"['COL1A2', 5, 1, 29, 193, 33.275864]",-97.54350716432108,150
52,-87.35475187390888,0,17,0,"['COL1A2', 0, 0, 29, 193, nan]",-87.35475187390888,150
53,-7.663183953920057,0,17,1,"['COL1A2', 5, 1, 0, 0, nan]",-7.663183953920057,150
54,-6.500033144114376,0,16,1,"['KBTBD3', 4, 0, 0, 0, nan]",-6.500033144114376,150
55,-6.212351071662594,0,15,1,"['ADSS', 4, 0, 0, 0, nan]",-6.212351071662594,150
56,-6.106990556004769,0,14,1,"['TRPM4', 5, 0, 0, 0, nan]",-6.106990556004769,150
57,-6.106990556004769,0,13,1,"['PIK3CB', 7, 0, 0, 0, nan]",-6.106990556004769,150
58,-11.684359105805289,0,12,1,"['ATAD1', 2, 95, 0, 0, nan]",-11.684359105805289,150
59,-5.531626411101208,0,11,1,"['TNPO1', 7, 0, 0, 0, nan]",-5.531626411101208,150
60,-5.243944338649426,0,10,1,"['TMEM63C', 7, 0, 0, 0, nan]",-5.243944338649426,150
61,-5.074045301854027,0,9,1,"['NR1H2', 8, 0, 0, 0, nan]",-5.074045301854027,150
62,-28.00559926684459,RIMS2,8,1,"['RIMS2', 10, 0, 10, 27, inf]",-28.00559926684459,150
63,-18.3574157998821,LRRC43,9,0,"['LRRC43', 6, 0, 4, 27, inf]",-18.3574157998821,150
64,-13.382983554449808,COL6A6,10,0,"['COL6A6', 2, 0, 2, 27, inf]",-13.382983554449808,150
65,-8.945246312761912,0,10,0,"['COL6A6', 0, 0, 2, 27, nan]",-8.945246312761912,150
66,-4.2631150856377,0,10,1,"['COL6A6', 2, 0, 0, 0, nan]",-4.2631150856377,150
67,-4.822730873573122,0,9,1,"['LRRC43', 6, 0, 0, 0, nan]",-4.822730873573122,150
68,-4.987033924864399,0,8,1,"['RIMS2', 10, 0, 0, 0, nan]",-4.987033924864399,150
69,-14.930293830330642,0,6,1,"['C14orf119', 14, 10, 0, 0, nan]",-14.930293830330642,150
70,-20.309532639230905,0,5,1,"['RUNX1', 17, 15, 0, 0, nan]",-20.309532639230905,150
71,-18.529316955322724,C5orf42,5,1,"['C5orf42', 9, 0, 8, 12, inf]",-18.529316955322724,150
72,-13.675335471271843,0,5,0,"['C5orf42', 0, 0, 8, 12, nan]",-13.675335471271843,150
73,-4.028677527704732,0,5,1,"['C5orf42', 9, 0, 0, 0, nan]",-4.028677527704732,150
74,-8.759598918998382,ZFHX4,4,1,"['ZFHX4', 11, 0, 2, 5, inf]",-8.759598918998382,150
75,-4.328782120155069,0,4,0,"['ZFHX4', 0, 0, 2, 5, nan]",-4.328782120155069,150
76,-3.923317012046904,0,4,1,"['ZFHX4', 11, 0, 0, 0, nan]",-3.923317012046904,150
77,-111.92733355620052,FGFR1,3,1,"['FGFR1', 15, 2, 50, 114, 17.1]",-111.92733355620052,150
78,-93.96960915119796,WIPI1,4,0,"['WIPI1', 12, 1, 38, 113, 35.68421]",-93.96960915119796,150
79,-78.09348879496206,TBCE,5,0,"['TBCE', 9, 0, 29, 113, inf]",-78.09348879496206,150
80,-66.35310238646773,MFSD2A,6,0,"['MFSD2A', 7, 0, 22, 113, inf]",-66.35310238646773,150
81,-53.93241726491998,MYEOV,7,0,"['MYEOV', 13, 11, 9, 102, 13.393938]",-53.93241726491998,150
82,-28.80948319788116,CYP2C19,8,0,"['CYP2C19', 4, 1, 5, 101, 80.8]",-28.80948319788116,150
83,-17.186378533281243,NPAS4,9,0,"['NPAS4', 3, 0, 2, 101, inf]",-17.186378533281243,150
84,-12.82966970659168,RAB3GAP2,10,0,"['RAB3GAP2', 1, 0, 1, 101, inf]",-12.82966970659168,150
85,-8.482622790813865,0,10,0,"['RAB3GAP2', 0, 0, 1, 101, nan]",-8.482622790813865,150
86,-3.857649977529536,0,10,1,"['RAB3GAP2', 1, 0, 0, 0, nan]",-3.857649977529536,150
87,-4.2631150856377,0,9,1,"['NPAS4', 3, 0, 0, 0, nan]",-4.2631150856377,150
88,-4.891723745060073,0,8,1,"['CYP2C19', 4, 1, 0, 0, nan]",-4.891723745060073,150
89,-15.694152391135248,TTN,8,1,"['TTN', 1, 8, 12, 3, 0.03125]",-15.694152391135248,150
90,-6.540382370647455,0,8,0,"['TTN', 0, 0, 12, 3, nan]",-6.540382370647455,150
91,-5.479510409962192,0,8,1,"['TTN', 1, 8, 0, 0, nan]",-5.479510409962192,150
92,-4.093216048842303,0,6,1,"['MFSD2A', 7, 0, 0, 0, nan]",-4.093216048842303,150
93,-4.028677527704732,0,5,1,"['TBCE', 9, 0, 0, 0, nan]",-4.028677527704732,150
94,-4.6965069002803865,0,4,1,"['WIPI1', 12, 1, 0, 0, nan]",-4.6965069002803865,150
95,-5.021929300715014,0,3,1,"['FGFR1', 15, 2, 0, 0, nan]",-5.021929300715014,150
96,-575.3286050156555,ZNF639,2,1,"['ZNF639', 34, 286, 230, 514, 0.26567346]",-575.3286050156555,150
97,-449.4689006600805,RAD54B,3,0,"['RAD54B', 32, 13, 198, 501, 6.2284384]",-449.4689006600805,150
98,-411.7185572845638,SH3KBP1,4,0,"['SH3KBP1', 9, 0, 189, 501, inf]",-411.7185572845638,150
99,-401.42025732628224,HIF1A,5,0,"['HIF1A', 8, 0, 181, 501, inf]",-401.42025732628224,150
100,-390.9682252515847,COQ9,6,0,"['COQ9', 8, 0, 173, 501, inf]",-390.9682252515847,150
101,-380.241934129025,C17orf112,7,0,"['C17orf112', 8, 0, 165, 501, inf]",-380.241934129025,150
102,-371.8278489384677,TMPO,8,0,"['TMPO', 6, 0, 159, 501, inf]",-371.8278489384677,150
103,-363.4937428299687,SLC47A2,9,0,"['SLC47A2', 6, 0, 153, 501, inf]",-363.4937428299687,150
104,-355.6657209438474,MAGI2,10,0,"['MAGI2', 10, 4, 143, 497, 8.68881]",-355.6657209438474,150
105,-339.74277479334177,TBX3,11,0,"['TBX3', 10, 4, 133, 493, 9.266917]",-339.74277479334177,150
106,-324.3923611348045,DDI2,12,0,"['DDI2', 5, 0, 128, 493, inf]",-324.3923611348045,150
107,-316.5660651104081,SLC9A3R2,13,0,"['SLC9A3R2', 12, 8, 116, 485, 6.2715516]",-316.5660651104081,150
108,-295.866148644378,MRGPRX1,14,0,"['MRGPRX1', 7, 2, 109, 483, 15.509174]",-295.866148644378,150
109,-283.6671896136911,CTSB,15,0,"['CTSB', 10, 6, 99, 477, 8.030303]",-283.6671896136911,150
110,-266.64109706798104,IGFBP7,16,0,"['IGFBP7', 4, 0, 95, 477, inf]",-266.64109706798104,150
111,-259.6872886059268,FAM196A,17,0,"['FAM196A', 4, 0, 91, 477, inf]",-259.6872886059268,150
112,-252.67643413740555,C11orf84,18,0,"['C11orf84', 5, 1, 86, 476, 27.674417]",-252.67643413740555,150
113,-244.5370055931421,MTERF1,19,0,"['MTERF1', 5, 2, 81, 474, 14.62963]",-244.5370055931421,150
114,-234.78396803621425,ZNF618,20,0,"['ZNF618', 5, 2, 76, 472, 15.526315]",-234.78396803621425,150
115,-225.09141317184185,DNAJC13,21,0,"['DNAJC13', 6, 4, 70, 468, 10.028571]",-225.09141317184185,150
116,-212.66058705602435,0,21,0,"['DNAJC13', 0, 0, 70, 468, nan]",-212.66058705602435,150
117,-9.884353655428594,0,21,1,"['DNAJC13', 6, 4, 0, 0, nan]",-9.884353655428594,150
118,-8.931695279383565,0,20,1,"['ZNF618', 5, 2, 0, 0, nan]",-8.931695279383565,150
119,-8.644013206931783,0,19,1,"['MTERF1', 5, 2, 0, 0, nan]",-8.644013206931783,150
120,-7.950866026371838,0,18,1,"['C11orf84', 5, 1, 0, 0, nan]",-7.950866026371838,150
121,-6.787715216566156,0,17,1,"['FAM196A', 4, 0, 0, 0, nan]",-6.787715216566156,150
122,-6.500033144114376,0,16,1,"['IGFBP7', 4, 0, 0, 0, nan]",-6.500033144114376,150
123,-13.41575659274569,0,15,1,"['CTSB', 10, 6, 0, 0, nan]",-13.41575659274569,150
124,-7.49328491712466,0,14,1,"['MRGPRX1', 7, 2, 0, 0, nan]",-7.49328491712466,150
125,-14.712194624743724,0,13,1,"['SLC9A3R2', 12, 8, 0, 0, nan]",-14.712194624743724,150
126,-5.531626411101208,0,12,1,"['DDI2', 5, 0, 0, 0, nan]",-5.531626411101208,150
127,-7.4595180546538415,0,11,1,"['TBX3', 10, 4, 0, 0, nan]",-7.4595180546538415,150
128,-8.868285271625792,0,10,1,"['MAGI2', 10, 4, 0, 0, nan]",-8.868285271625792,150
129,-4.822730873573122,0,9,1,"['SLC47A2', 6, 0, 0, 0, nan]",-4.822730873573122,150
130,-4.5350488011213415,0,8,1,"['TMPO', 6, 0, 0, 0, nan]",-4.5350488011213415,150
131,-4.498681156950465,0,7,1,"['C17orf112', 8, 0, 0, 0, nan]",-4.498681156950465,150
132,-4.210999084498685,0,6,1,"['COQ9', 8, 0, 0, 0, nan]",-4.210999084498685,150
133,-3.923317012046904,0,5,1,"['HIF1A', 8, 0, 0, 0, nan]",-3.923317012046904,150
134,-3.740995455252951,0,4,1,"['SH3KBP1', 9, 0, 0, 0, nan]",-3.740995455252951,150
135,-24.814137181636585,RNF5,4,1,"['RNF5', 0, 5, 32, 8, 0.0]",-24.814137181636585,150
136,-19.447452138995523,SRRM2,5,0,"['SRRM2', 0, 3, 32, 5, 0.0]",-19.447452138995523,150
137,-12.997455762842678,ESPL1,6,0,"['ESPL1', 0, 3, 32, 2, 0.0]",-12.997455762842678,150
138,-7.964417059750188,0,6,0,"['ESPL1', 0, 0, 32, 2, nan]",-7.964417059750188,150
139,-3.400068868282357,0,6,1,"['ESPL1', 0, 3, 0, 0, nan]",-3.400068868282357,150
140,-3.1123867958305764,0,5,1,"['SRRM2', 0, 3, 0, 0, nan]",-3.1123867958305764,150
141,-3.23016983148696,0,4,1,"['RNF5', 0, 5, 0, 0, nan]",-3.23016983148696,150
142,-99.8490168486032,NCOA2,3,1,"['NCOA2', 12, 11, 22, 275, 13.636364]",-99.8490168486032,150
143,-70.47426928403846,OR5D16,4,0,"['OR5D16', 6, 1, 16, 274, 102.75]",-70.47426928403846,150
144,-58.10349719006464,ADRA2B,5,0,"['ADRA2B', 4, 1, 12, 273, 91.0]",-58.10349719006464,150
145,-46.60420802830463,SERPINA7,6,0,"['SERPINA7', 3, 0, 9, 273, inf]",-46.60420802830463,150
146,-36.188757730912535,TIFAB,7,0,"['TIFAB', 3, 0, 6, 273, inf]",-36.188757730912535,150
